t, r_obox_x, r_obox_y, r_obox_phi
8.280000686645507812e-01, 1.051959693431854248e-01, 4.810710251331329346e-01, 6.050127372145652771e-02
8.290000557899475098e-01, 1.053344830870628357e-01, 4.814386069774627686e-01, 6.058366969227790833e-02
8.300000429153442383e-01, 1.054725646972656250e-01, 4.818050265312194824e-01, 6.066576018929481506e-02
8.310000300407409668e-01, 1.056102141737937927e-01, 4.821703135967254639e-01, 6.074759736657142639e-02
8.320000171661376953e-01, 1.057474389672279358e-01, 4.825344979763031006e-01, 6.082922965288162231e-02
8.330000638961791992e-01, 1.058842465281486511e-01, 4.828975796699523926e-01, 6.091064214706420898e-02
8.340000510215759277e-01, 1.060208082199096680e-01, 4.832591712474822998e-01, 6.099253147840499878e-02
8.350000381469726562e-01, 1.061569452285766602e-01, 4.836196601390838623e-01, 6.107419356703758240e-02
8.360000252723693848e-01, 1.062927395105361938e-01, 4.839785397052764893e-01, 6.115335598587989807e-02
8.370000123977661133e-01, 1.064281165599822998e-01, 4.843362867832183838e-01, 6.123225018382072449e-02
8.380000591278076172e-01, 1.065628230571746826e-01, 4.846937954425811768e-01, 6.131241098046302795e-02
8.390000462532043457e-01, 1.066971123218536377e-01, 4.850502014160156250e-01, 6.139228120446205139e-02
8.400000333786010742e-01, 1.068309843540191650e-01, 4.854054450988769531e-01, 6.147186085581779480e-02
8.410000205039978027e-01, 1.069644391536712646e-01, 4.857595860958099365e-01, 6.155119463801383972e-02
8.420000672340393066e-01, 1.070976555347442627e-01, 4.861123263835906982e-01, 6.163101270794868469e-02
8.430000543594360352e-01, 1.072304621338844299e-01, 4.864639937877655029e-01, 6.171063333749771118e-02
8.440000414848327637e-01, 1.073626875877380371e-01, 4.868149459362030029e-01, 6.178934499621391296e-02
8.450000286102294922e-01, 1.074945107102394104e-01, 4.871648252010345459e-01, 6.186781078577041626e-02
8.460000157356262207e-01, 1.076259240508079529e-01, 4.875136315822601318e-01, 6.194603815674781799e-02
8.470000624656677246e-01, 1.077569276094436646e-01, 4.878613352775573730e-01, 6.202401220798492432e-02
8.480000495910644531e-01, 1.078875288367271423e-01, 4.882079362869262695e-01, 6.210172176361083984e-02
8.490000367164611816e-01, 1.080177277326583862e-01, 4.885534644126892090e-01, 6.217915564775466919e-02
8.500000238418579102e-01, 1.081475242972373962e-01, 4.888978898525238037e-01, 6.225630268454551697e-02
8.510000109672546387e-01, 1.082769185304641724e-01, 4.892412424087524414e-01, 6.233321502804756165e-02
8.520000576972961426e-01, 1.084059104323387146e-01, 4.895835518836975098e-01, 6.240993738174438477e-02
8.530000448226928711e-01, 1.085346788167953491e-01, 4.899244606494903564e-01, 6.248712912201881409e-02
8.540000319480895996e-01, 1.086632236838340759e-01, 4.902639389038085938e-01, 6.256286799907684326e-02
8.550000190734863281e-01, 1.087912023067474365e-01, 4.906027317047119141e-01, 6.263771653175354004e-02
8.560000658035278320e-01, 1.089186146855354309e-01, 4.909408688545227051e-01, 6.271356344223022461e-02
8.570000529289245605e-01, 1.090456321835517883e-01, 4.912779629230499268e-01, 6.278914958238601685e-02
8.580000400543212891e-01, 1.091722548007965088e-01, 4.916140139102935791e-01, 6.286447495222091675e-02
8.590000271797180176e-01, 1.092984825372695923e-01, 4.919489920139312744e-01, 6.293953210115432739e-02
8.600000143051147461e-01, 1.094243228435516357e-01, 4.922828972339630127e-01, 6.301431357860565186e-02
8.610000610351562500e-01, 1.095497757196426392e-01, 4.926157593727111816e-01, 6.308886408805847168e-02
8.620000481605529785e-01, 1.096750125288963318e-01, 4.929472804069519043e-01, 6.316389143466949463e-02
8.630000352859497070e-01, 1.097998619079589844e-01, 4.932778179645538330e-01, 6.323873996734619141e-02
8.640000224113464355e-01, 1.099241524934768677e-01, 4.936076998710632324e-01, 6.331271678209304810e-02
8.650000691413879395e-01, 1.100483238697052002e-01, 4.939356744289398193e-01, 6.338479369878768921e-02
8.660000562667846680e-01, 1.101721152663230896e-01, 4.942626357078552246e-01, 6.345665454864501953e-02
8.670000433921813965e-01, 1.102952584624290466e-01, 4.945894479751586914e-01, 6.352993845939636230e-02
8.680000305175781250e-01, 1.104180216789245605e-01, 4.949152171611785889e-01, 6.360296159982681274e-02
8.690000176429748535e-01, 1.105402410030364990e-01, 4.952390491962432861e-01, 6.367455422878265381e-02
8.700000643730163574e-01, 1.106620803475379944e-01, 4.955618381500244141e-01, 6.374588608741760254e-02
8.710000514984130859e-01, 1.107837110757827759e-01, 4.958845376968383789e-01, 6.381816416978836060e-02
8.720000386238098145e-01, 1.109049692749977112e-01, 4.962062835693359375e-01, 6.389026343822479248e-02
8.730000257492065430e-01, 1.110260263085365295e-01, 4.965267479419708252e-01, 6.396282464265823364e-02
8.740000128746032715e-01, 1.111467108130455017e-01, 4.968462288379669189e-01, 6.403519958257675171e-02
8.750000596046447754e-01, 1.112668514251708984e-01, 4.971650540828704834e-01, 6.410671770572662354e-02
8.760000467300415039e-01, 1.113866195082664490e-01, 4.974828958511352539e-01, 6.417799741029739380e-02
8.770000338554382324e-01, 1.115060150623321533e-01, 4.977997541427612305e-01, 6.424904614686965942e-02
8.780000209808349609e-01, 1.116250380873680115e-01, 4.981156289577484131e-01, 6.431985646486282349e-02
8.790000677108764648e-01, 1.117435917258262634e-01, 4.984301030635833740e-01, 6.439148634672164917e-02
8.800000548362731934e-01, 1.118617802858352661e-01, 4.987435638904571533e-01, 6.446286290884017944e-02
8.810000419616699219e-01, 1.119797006249427795e-01, 4.990564584732055664e-01, 6.453295052051544189e-02
8.820000290870666504e-01, 1.120972558856010437e-01, 4.993684291839599609e-01, 6.460285186767578125e-02
8.830000162124633789e-01, 1.122144535183906555e-01, 4.996794462203979492e-01, 6.467256695032119751e-02
8.840000629425048828e-01, 1.123314648866653442e-01, 4.999891817569732666e-01, 6.474272906780242920e-02
8.850000500679016113e-01, 1.124481111764907837e-01, 5.002979636192321777e-01, 6.481270492076873779e-02
8.860000371932983398e-01, 1.125642210245132446e-01, 5.006061196327209473e-01, 6.488182395696640015e-02
8.870000243186950684e-01, 1.126802414655685425e-01, 5.009124279022216797e-01, 6.494901329278945923e-02
8.880000710487365723e-01, 1.127959042787551880e-01, 5.012177824974060059e-01, 6.501597911119461060e-02
8.890000581741333008e-01, 1.129109412431716919e-01, 5.015230774879455566e-01, 6.508438289165496826e-02
8.900000452995300293e-01, 1.130256280303001404e-01, 5.018273591995239258e-01, 6.515251845121383667e-02
8.910000324249267578e-01, 1.131399646401405334e-01, 5.021306872367858887e-01, 6.522044539451599121e-02
8.920000195503234863e-01, 1.132539436221122742e-01, 5.024331212043762207e-01, 6.528820842504501343e-02
8.930000662803649902e-01, 1.133675724267959595e-01, 5.027346611022949219e-01, 6.535579264163970947e-02
8.940000534057617188e-01, 1.134808510541915894e-01, 5.030353069305419922e-01, 6.542319059371948242e-02
8.950000405311584473e-01, 1.135937795042991638e-01, 5.033349990844726562e-01, 6.549039483070373535e-02
8.960000276565551758e-01, 1.137065291404724121e-01, 5.036334395408630371e-01, 6.555803120136260986e-02
8.970000147819519043e-01, 1.138189285993576050e-01, 5.039309859275817871e-01, 6.562546640634536743e-02
8.980000615119934082e-01, 1.139308139681816101e-01, 5.042279362678527832e-01, 6.569202989339828491e-02
8.990000486373901367e-01, 1.140423491597175598e-01, 5.045239329338073730e-01, 6.575834006071090698e-02
9.000000357627868652e-01, 1.141535341739654541e-01, 5.048189759254455566e-01, 6.582440435886383057e-02
9.010000228881835938e-01, 1.142643764615058899e-01, 5.051130652427673340e-01, 6.589026749134063721e-02
9.020000696182250977e-01, 1.143748760223388672e-01, 5.054062604904174805e-01, 6.595596671104431152e-02
9.030000567436218262e-01, 1.144848614931106567e-01, 5.056977272033691406e-01, 6.602018326520919800e-02
9.040000438690185547e-01, 1.145945042371749878e-01, 5.059882998466491699e-01, 6.608426570892333984e-02
9.050000309944152832e-01, 1.147039830684661865e-01, 5.062788724899291992e-01, 6.614946573972702026e-02
9.060000181198120117e-01, 1.148131266236305237e-01, 5.065685510635375977e-01, 6.621441990137100220e-02
9.070000648498535156e-01, 1.149218305945396423e-01, 5.068569183349609375e-01, 6.628020107746124268e-02
9.080000519752502441e-01, 1.150301992893218994e-01, 5.071443915367126465e-01, 6.634576618671417236e-02
9.090000391006469727e-01, 1.151383370161056519e-01, 5.074313282966613770e-01, 6.641005724668502808e-02
9.100000262260437012e-01, 1.152461394667625427e-01, 5.077173113822937012e-01, 6.647410243749618530e-02
9.110000729560852051e-01, 1.153537780046463013e-01, 5.080021619796752930e-01, 6.653854995965957642e-02
9.120000600814819336e-01, 1.154610887169837952e-01, 5.082861781120300293e-01, 6.660284847021102905e-02
9.130000472068786621e-01, 1.155679002404212952e-01, 5.085695981979370117e-01, 6.666637957096099854e-02
9.140000343322753906e-01, 1.156743839383125305e-01, 5.088521838188171387e-01, 6.672972440719604492e-02
9.150000214576721191e-01, 1.157805398106575012e-01, 5.091338753700256348e-01, 6.679288297891616821e-02
9.160000681877136230e-01, 1.158863678574562073e-01, 5.094146728515625000e-01, 6.685584783554077148e-02
9.170000553131103516e-01, 1.159918680787086487e-01, 5.096946358680725098e-01, 6.691861152648925781e-02
9.180000424385070801e-01, 1.160970404744148254e-01, 5.099737048149108887e-01, 6.698115915060043335e-02
9.190000295639038086e-01, 1.162018850445747375e-01, 5.102518796920776367e-01, 6.704348325729370117e-02
9.200000166893005371e-01, 1.163066774606704712e-01, 5.105283260345458984e-01, 6.710384786128997803e-02
9.210000634193420410e-01, 1.164111495018005371e-01, 5.108038783073425293e-01, 6.716403365135192871e-02
9.220000505447387695e-01, 1.165150254964828491e-01, 5.110794305801391602e-01, 6.722579151391983032e-02
9.230000376701354980e-01, 1.166185811161994934e-01, 5.113541483879089355e-01, 6.728737801313400269e-02
9.240000247955322266e-01, 1.167220100760459900e-01, 5.116277337074279785e-01, 6.734946370124816895e-02
9.250000715255737305e-01, 1.168251186609268188e-01, 5.119004845619201660e-01, 6.741139292716979980e-02
9.260000586509704590e-01, 1.169277206063270569e-01, 5.121726989746093750e-01, 6.747247278690338135e-02
9.270000457763671875e-01, 1.170300096273422241e-01, 5.124440789222717285e-01, 6.753333657979965210e-02
9.280000329017639160e-01, 1.171319857239723206e-01, 5.127146244049072266e-01, 6.759399920701980591e-02
9.290000200271606445e-01, 1.172336488962173462e-01, 5.129842758178710938e-01, 6.765444576740264893e-02
9.300000667572021484e-01, 1.173349991440773010e-01, 5.132530331611633301e-01, 6.771466881036758423e-02
9.310000538825988770e-01, 1.174360364675521851e-01, 5.135209560394287109e-01, 6.777472048997879028e-02
9.320000410079956055e-01, 1.175367608666419983e-01, 5.137881040573120117e-01, 6.783463805913925171e-02
9.330000281333923340e-01, 1.176371723413467407e-01, 5.140544772148132324e-01, 6.789439916610717773e-02
9.340000152587890625e-01, 1.177372708916664124e-01, 5.143200159072875977e-01, 6.795398890972137451e-02
9.350000619888305664e-01, 1.178370565176010132e-01, 5.145847797393798828e-01, 6.801339238882064819e-02
9.360000491142272949e-01, 1.179365292191505432e-01, 5.148487687110900879e-01, 6.807260215282440186e-02
9.370000362396240234e-01, 1.180356964468955994e-01, 5.151119232177734375e-01, 6.813161820173263550e-02
9.380000233650207520e-01, 1.181345582008361816e-01, 5.153742432594299316e-01, 6.819042563438415527e-02
9.390000700950622559e-01, 1.182331144809722900e-01, 5.156357288360595703e-01, 6.824900954961776733e-02
9.400000572204589844e-01, 1.183315366506576538e-01, 5.158960819244384766e-01, 6.830798834562301636e-02
9.410000443458557129e-01, 1.184296533465385437e-01, 5.161556601524353027e-01, 6.836680322885513306e-02
9.420000314712524414e-01, 1.185272932052612305e-01, 5.164147615432739258e-01, 6.842485815286636353e-02
9.430000185966491699e-01, 1.186246275901794434e-01, 5.166730284690856934e-01, 6.848274916410446167e-02
9.440000653266906738e-01, 1.187219545245170593e-01, 5.169295668601989746e-01, 6.853866577148437500e-02
9.450000524520874023e-01, 1.188189759850502014e-01, 5.171853303909301758e-01, 6.859441101551055908e-02
9.460000395774841309e-01, 1.189153045415878296e-01, 5.174407958984375000e-01, 6.865292042493820190e-02
9.470000267028808594e-01, 1.190113425254821777e-01, 5.176954865455627441e-01, 6.871125102043151855e-02
9.480000734329223633e-01, 1.191071867942810059e-01, 5.179498195648193359e-01, 6.876825541257858276e-02
9.490000605583190918e-01, 1.192027404904365540e-01, 5.182033181190490723e-01, 6.882504373788833618e-02
9.500000476837158203e-01, 1.192980036139488220e-01, 5.184559822082519531e-01, 6.888161599636077881e-02
9.510000348091125488e-01, 1.193929687142372131e-01, 5.187078714370727539e-01, 6.893800944089889526e-02
9.520000219345092773e-01, 1.194876357913017273e-01, 5.189590454101562500e-01, 6.899426877498626709e-02
9.530000686645507812e-01, 1.195820122957229614e-01, 5.192094445228576660e-01, 6.905038654804229736e-02
9.540000557899475098e-01, 1.196759119629859924e-01, 5.194581747055053711e-01, 6.910495460033416748e-02
9.550000429153442383e-01, 1.197697743773460388e-01, 5.197058916091918945e-01, 6.916010379791259766e-02
9.560000300407409668e-01, 1.198635324835777283e-01, 5.199537277221679688e-01, 6.921649724245071411e-02
9.570000171661376953e-01, 1.199567466974258423e-01, 5.202010869979858398e-01, 6.927195936441421509e-02
9.580000638961791992e-01, 1.200496703386306763e-01, 5.204476714134216309e-01, 6.932721287012100220e-02
9.590000510215759277e-01, 1.201423034071922302e-01, 5.206934809684753418e-01, 6.938227266073226929e-02
9.600000381469726562e-01, 1.202346533536911011e-01, 5.209385156631469727e-01, 6.943712383508682251e-02
9.610000252723693848e-01, 1.203267201781272888e-01, 5.211827754974365234e-01, 6.949181109666824341e-02
9.620000720024108887e-01, 1.204185038805007935e-01, 5.214263200759887695e-01, 6.954637169837951660e-02
9.630000591278076172e-01, 1.205100044608116150e-01, 5.216691493988037109e-01, 6.960079073905944824e-02
9.640000462532043457e-01, 1.206012219190597534e-01, 5.219112038612365723e-01, 6.965506076812744141e-02
9.650000333786010742e-01, 1.206921562552452087e-01, 5.221524834632873535e-01, 6.970917433500289917e-02
9.660000205039978027e-01, 1.207828074693679810e-01, 5.223930478096008301e-01, 6.976312398910522461e-02
9.670000672340393066e-01, 1.208731755614280701e-01, 5.226328969001770020e-01, 6.981690227985382080e-02
9.680000543594360352e-01, 1.209632605314254761e-01, 5.228719711303710938e-01, 6.987049430608749390e-02
9.690000414848327637e-01, 1.210530698299407959e-01, 5.231102705001831055e-01, 6.992389261722564697e-02
9.700000286102294922e-01, 1.211426034569740295e-01, 5.233477950096130371e-01, 6.997708976268768311e-02
9.710000753402709961e-01, 1.212318614125251770e-01, 5.235846042633056641e-01, 7.003012299537658691e-02
9.720000624656677246e-01, 1.213208436965942383e-01, 5.238207578659057617e-01, 7.008302956819534302e-02
9.730000495910644531e-01, 1.214095503091812134e-01, 5.240561962127685547e-01, 7.013580203056335449e-02
9.740000367164611816e-01, 1.214979812502861023e-01, 5.242909193038940430e-01, 7.018843293190002441e-02
9.750000238418579102e-01, 1.215861365199089050e-01, 5.245249271392822266e-01, 7.024090737104415894e-02
9.760000705718994141e-01, 1.216742992401123047e-01, 5.247573852539062500e-01, 7.029135525226593018e-02
9.770000576972961426e-01, 1.217621937394142151e-01, 5.249890685081481934e-01, 7.034163922071456909e-02
9.780000448226928711e-01, 1.218497082591056824e-01, 5.252205729484558105e-01, 7.039418071508407593e-02
9.790000319480895996e-01, 1.219369471073150635e-01, 5.254513621330261230e-01, 7.044653594493865967e-02
9.800000190734863281e-01, 1.220237538218498230e-01, 5.256816744804382324e-01, 7.049810886383056641e-02
9.810000658035278320e-01, 1.221102923154830933e-01, 5.259112715721130371e-01, 7.054951041936874390e-02
9.820000529289245605e-01, 1.221965551376342773e-01, 5.261401534080505371e-01, 7.060080021619796753e-02
9.830000400543212891e-01, 1.222825497388839722e-01, 5.263683795928955078e-01, 7.065196335315704346e-02
9.840000271797180176e-01, 1.223682835698127747e-01, 5.265959501266479492e-01, 7.070299237966537476e-02
9.850000739097595215e-01, 1.224537566304206848e-01, 5.268228054046630859e-01, 7.075387239456176758e-02
9.860000610351562500e-01, 1.225389614701271057e-01, 5.270489454269409180e-01, 7.080459594726562500e-02
9.870000481605529785e-01, 1.226238980889320374e-01, 5.272743701934814453e-01, 7.085515558719635010e-02
9.880000352859497070e-01, 1.227085739374160767e-01, 5.274990797042846680e-01, 7.090553641319274902e-02
9.890000224113464355e-01, 1.227929890155792236e-01, 5.277230739593505859e-01, 7.095573842525482178e-02
9.900000691413879395e-01, 1.228771433234214783e-01, 5.279463529586791992e-01, 7.100575417280197144e-02
